brand,tier,year,season,dispersion_mean,dispersion_std,lab_entropy_mean,mean_L,saturation_mean,saturation_std,value_mean,hue_conc_mean,hue_mean,n_images,bw_collection
Christian Dior,Luxury,2023,Fall,32.05803930348363,2.1281889864723045,2.188941972027619,42.78488501187029,0.4336943251935701,0.19433526395728656,0.5730883131141871,0.6466964089431267,0.5700943841456338,29,0
Christian Dior,Luxury,2023,Pre-Fall,21.121160013922328,7.134535883750752,2.8930007285183073,19.413228133629108,0.4349808394698875,0.2016766981683575,0.2523845906179591,0.5499033729017043,0.523660597882073,29,0
Christian Dior,Luxury,2023,Resort,22.367477088138976,2.501132277784434,2.5520255216730128,26.4563093514278,0.341824577720322,0.28576680100503205,0.291844226411608,0.7540888592189828,0.27064140618566807,29,0
Christian Dior,Luxury,2023,Spring,24.890401248274177,2.494734658196671,2.274291818124381,47.07756779111665,0.29619901544125427,0.18623982911848302,0.49775146658612607,0.6346616156186287,0.21363610923682044,29,0
Dolce & Gabbana,Luxury,2000,Fall,22.846886825561523,1.8572614059442891,2.28594248562829,31.78299160003662,0.3876957163317129,0.15104982027997943,0.36296366872837144,0.9130151352725745,0.1898695125592769,30,0
Dolce & Gabbana,Luxury,2000,Spring,28.01149781545003,1.840590999848725,2.360579202753986,48.73654874165853,0.3924881849069148,0.22684168942041652,0.5601932135064155,0.8731437677974575,0.16046787450324948,30,0
Dolce & Gabbana,Luxury,2001,Fall,25.234157752990722,2.72655388541772,2.321761919367721,31.15075174967448,0.35773149610167987,0.21380984747366272,0.3451312500114242,0.9085398770039202,0.18374951837317394,30,0
Dolce & Gabbana,Luxury,2001,Spring,29.203564389546713,1.9512254542024918,1.8030769920683558,50.137962341308594,0.38468587819207456,0.24962995398815913,0.5604970036144679,0.9605898116309725,0.09510044966859531,30,0
Dolce & Gabbana,Luxury,2002,Fall,32.59206686348751,2.3387889068752483,2.2576535532111532,37.37799256423424,0.39794315832801935,0.25071768557752194,0.4073192772302327,0.8770517141296801,0.1391069358530529,29,0
Dolce & Gabbana,Luxury,2002,Spring,31.586889775594077,1.9897902811958512,2.74471854834537,40.32558828989665,0.3613787465979035,0.26749848312060803,0.4445981787413048,0.8155680584944487,0.27820513504597666,30,0
Dolce & Gabbana,Luxury,2003,Fall,20.682544072469074,5.344883897509429,2.5571414345124817,16.8399821917216,0.31565176423757024,0.22921199869370903,0.1991853641557507,0.4783121037141687,0.5234442533209299,30,0
Dolce & Gabbana,Luxury,2003,Spring,38.53658968607585,3.495330788342383,2.6753986819302704,36.96827424367269,0.44184517186613126,0.34909972978357595,0.45031948604267086,0.6627596503199443,0.5600679662928812,30,0
Dolce & Gabbana,Luxury,2004,Fall,27.10649127960205,2.706821485615277,2.8245933797974976,31.383640098571778,0.4054907283557579,0.22678468174190983,0.3752580493358274,0.7183943576352922,0.3117108909655776,30,0
Dolce & Gabbana,Luxury,2004,Spring,28.923418108622233,2.887626854997722,2.8856965513307524,27.506589889526367,0.32368013455209627,0.22833964181464428,0.3122454967538826,0.32557339561193727,0.4592257464447524,30,0
Dolce & Gabbana,Luxury,2005,Fall,32.620869890848795,4.979056730711421,3.0103321638295055,31.941349728902182,0.33800440431553874,0.31721296027478646,0.34953961417404933,0.3698056299694081,0.3864158232423373,30,0
Dolce & Gabbana,Luxury,2005,Spring,30.034486112923457,4.084794389417515,2.587171599506028,47.75751442744814,0.3092139570617341,0.2057964695642831,0.5289173876187796,0.35147362085617045,0.3794961271714633,29,0
Dolce & Gabbana,Luxury,2006,Fall,27.189597384134927,5.169264275172616,2.7235957593703395,18.617922163009645,0.46051339431858307,0.3331420062975886,0.21854771744990717,0.3471440532477262,0.3803821357342311,30,0
Dolce & Gabbana,Luxury,2006,Spring,31.54357883847993,4.465292250976724,2.809747219522133,25.560850406515186,0.39023106010303155,0.3116924780546957,0.286817855526661,0.5016035447488867,0.28588408408380356,29,0
Dolce & Gabbana,Luxury,2007,Fall,27.626972707112632,4.4461756226573765,2.7169941698060294,42.5226944287618,0.20955941371452058,0.2358893784232043,0.44864549905195206,0.41670414117815635,0.3450908004055524,30,0
Dolce & Gabbana,Luxury,2008,Fall,28.72527052561442,4.96524047094683,2.8652688245430555,24.05209509531657,0.3810573973742624,0.3378801119392605,0.26769856808676074,0.44865669009245024,0.2749527584897561,30,0
Dolce & Gabbana,Luxury,2008,Pre-Fall,21.06996696472168,7.458357670942606,1.5568247279174015,18.927738647460938,0.16902551112979647,0.10578869374343221,0.20453427873454985,0.8292033244110225,0.2254533938329294,25,0
Dolce & Gabbana,Luxury,2008,Resort,16.8765830039978,5.132896881288719,1.222280156905436,80.83936436971028,0.05923633023264503,0.11212439669402574,0.8040648458725462,0.8330548251703528,0.2695112890930639,30,0
Dolce & Gabbana,Luxury,2008,Spring,29.129536946614582,3.0462989937716753,2.9075924020380355,45.28500067392985,0.27253644527904686,0.24825797552888637,0.48388209970767293,0.4498950925897852,0.3008711220907047,30,0
Dolce & Gabbana,Luxury,2009,Fall,28.887765312194823,4.485728236359931,2.298892160811575,18.793593660990396,0.16814468396287408,0.22512739630864187,0.20888941584161166,0.3532986632178345,0.28316539241112765,30,0
Dolce & Gabbana,Luxury,2009,Spring,29.681426747639975,4.431134969011237,2.7871160295833595,32.971574513117474,0.21567943911850448,0.22400554085928565,0.3490868043617345,0.29755920816109716,0.3609894707166486,30,0
Dolce & Gabbana,Luxury,2010,Fall,32.50664844512939,4.936637536803228,2.72740044454303,44.072241592407224,0.22369318294078108,0.1898004501203371,0.4724243227194063,0.360611460480181,0.309456768789846,30,0
Dolce & Gabbana,Luxury,2010,Spring,33.71728568241514,5.006567165456258,2.8463971348094117,51.1614902101714,0.1689663027697724,0.18652284021338658,0.5341933825681435,0.3039509497938327,0.4135101084241579,29,0
Dolce & Gabbana,Luxury,2011,Fall,27.911928176879883,2.595331413792341,2.403330027845864,34.77165939067972,0.3720546356814046,0.24425536306519496,0.4142277325996487,0.406393486908828,0.44579535626279637,29,0
Dolce & Gabbana,Luxury,2011,Spring,27.707862250010173,7.7773223484644145,2.7586872290383004,69.9873093922933,0.11839992207176979,0.1720779873606054,0.7108452375563483,0.3963542627648727,0.3740977606575522,30,0
Dolce & Gabbana,Luxury,2012,Fall,25.9616366704305,2.9133767592659887,2.691315447217146,34.97536042531331,0.1810348652731006,0.18843214132994096,0.36828053271497285,0.347387192702746,0.34038651314787566,30,0
Dolce & Gabbana,Luxury,2012,Spring,33.352846211400525,4.199169676664049,2.4715153549712565,53.893277924636315,0.31358573021958097,0.18197145672719783,0.6307551155252832,0.4861643840360817,0.4827021335844785,29,0
Dolce & Gabbana,Luxury,2013,Fall,25.69230581919352,3.8816439728364402,2.6298466555505384,28.206373310089113,0.29791048315061874,0.2407372261415908,0.31842144513394055,0.4689842232311533,0.398650281624289,30,0
Dolce & Gabbana,Luxury,2013,Spring,25.49249872668036,2.865967647908793,2.6938913541126692,44.69071552671235,0.25299447762002714,0.17635399042201236,0.48577012632077493,0.3274673601396657,0.3990137419825976,29,0
Dolce & Gabbana,Luxury,2014,Fall,24.272731335957847,3.3952066104657974,2.53119369284516,31.85312376022339,0.3039733629792308,0.22361690734184186,0.345899878822267,0.7557066195190818,0.1961293492427199,30,0
Dolce & Gabbana,Luxury,2014,Spring,28.454001553853352,3.7158317726982784,2.810463945926157,37.50278142293294,0.30774880970108015,0.2357024531312367,0.4093187005308146,0.369894683071983,0.31040344548383725,30,0
Dolce & Gabbana,Luxury,2015,Fall,25.34252429830617,2.95146040224701,2.6443905385148017,38.84274134142645,0.24760584423376308,0.19393975864211543,0.4358534237782246,0.4874503278876951,0.49240803809033645,29,0
Dolce & Gabbana,Luxury,2015,Spring,33.66125857035319,4.490204485478801,1.9924682018716195,35.508425839742024,0.6685466320075715,0.27944098467397216,0.522790073479712,0.8549602941433005,0.5336039416911287,30,0
Dolce & Gabbana,Luxury,2016,Fall,36.30800514221191,1.7791378590979965,2.6622870025890006,49.80247853597005,0.2523336107033615,0.22594492206228753,0.5309840591712545,0.5652860258697562,0.25789761618578594,30,0
Dolce & Gabbana,Luxury,2016,Spring,32.18153998057048,7.1105717623957885,2.7447874944281074,46.29279607137044,0.26035414840771504,0.22289243501578326,0.49695373331997544,0.42326718608305974,0.31299238489533043,30,0
Dolce & Gabbana,Luxury,2017,Fall,35.40981226953967,1.6700215707869281,2.8003020397535883,51.84344429805361,0.29609184703494196,0.2253365194549037,0.577858289624211,0.4972006118467972,0.5123325545844118,29,0
Dolce & Gabbana,Luxury,2017,Spring,39.20312048594157,2.392985774861908,2.283756487174536,50.961147944132485,0.5143289356248454,0.2675217023844792,0.6999396136453375,0.8594792926226678,0.5663691544992953,30,0
Dolce & Gabbana,Luxury,2018,Fall,31.4706480662028,4.311637451260116,2.3818139519391393,54.42640469868978,0.3432203131622945,0.223657335282525,0.6187336059658477,0.6522848394748899,0.29082909264324436,30,0
Dolce & Gabbana,Luxury,2019,Fall,37.271453039986746,2.176198159205473,2.351143048026728,24.651266642979213,0.7121952621674031,0.2973737192995456,0.37947031501597456,0.7999588682155203,0.6634792582488264,28,0
Dolce & Gabbana,Luxury,2019,Spring,34.213489596048994,3.7335605621912116,2.478509209576787,66.51053009033203,0.23581039903381215,0.23320194090694732,0.723861706191084,0.6400047150998477,0.48019514027289634,30,0
Dolce & Gabbana,Luxury,2020,Fall,25.100534947713218,4.3751655654721775,2.6418257067707276,32.48669261932373,0.1574489787328367,0.14190804585115743,0.33803843928386146,0.5659439938491958,0.5523211852731804,30,0
Dolce & Gabbana,Luxury,2020,Spring,31.20516414642334,2.5062390422574357,2.768778949167628,32.68167654673258,0.4846290251001716,0.2739027989368746,0.37324575947355476,0.6391097904875328,0.21438324250179444,30,0
Dolce & Gabbana,Luxury,2021,Fall,31.109524365129143,6.913654539761376,2.8027864565607397,45.28071719202502,0.36612015792207214,0.21976418428954891,0.5203935204091771,0.5274730015140424,0.5309842910131642,29,0
Dolce & Gabbana,Luxury,2021,Spring,30.716633106100147,3.320328641610237,3.004446339684844,61.68896615916285,0.17940494110981192,0.18245744813814954,0.6488332752818241,0.32323731492267327,0.4353988546551173,29,0
Dolce & Gabbana,Luxury,2022,Fall,38.981452481500035,5.663654697448228,2.405172093129124,47.06483183235958,0.4329978156711521,0.2197418039993742,0.6120971003378388,0.6944146540271605,0.6603702437240769,29,0
Dolce & Gabbana,Luxury,2022,Spring,28.889381472269694,2.997416004876987,2.7726791327055222,47.43464234670003,0.25237703980877996,0.18060457315090991,0.5215202718580453,0.4539699452338179,0.5350938131318531,30,0
Dolce & Gabbana,Luxury,2023,Fall,31.571246640435582,4.502984394047881,2.7178209075688655,57.37996877472976,0.15521663493611687,0.13979506347150483,0.5944608601016025,0.4812537768601633,0.5670148027287475,29,0
Dolce & Gabbana,Luxury,2023,Spring,28.561451530456544,4.238777296694207,2.5597446978449816,55.12073809305827,0.18188988410818077,0.20028997391431025,0.5732695531211484,0.3823514396626165,0.469473499930712,30,0
Dries Van Noten,Avant-garde,2000,Fall,29.20678882598877,3.0381274132387324,2.099007667581941,46.42922426859538,0.3972433160475765,0.25546040112584184,0.508192953019465,0.9338542569249703,0.13249871398456806,30,0
Dries Van Noten,Avant-garde,2000,Spring,26.279513549804687,4.87458556706099,1.6014714752027797,64.96493860880534,0.5253167955659329,0.19866760261893038,0.8168941240758324,0.9853692315283045,0.08189148700220714,30,0
Dries Van Noten,Avant-garde,2001,Fall,31.99485314687093,3.59923071665699,2.808741363614204,58.454528427124025,0.13750846630297595,0.15668321540566219,0.5981176571124543,0.5840143606388054,0.29901005027919175,30,0
Dries Van Noten,Avant-garde,2002,Fall,17.99986832936605,3.3928053976176673,2.1627047436484603,27.99123385747274,0.3408060340717435,0.1558562536764517,0.33472340655739724,0.9324184474528051,0.6886073490121298,30,0
Dries Van Noten,Avant-garde,2002,Spring,25.380353673299155,2.4139346487794517,1.7962457383480421,43.35133349100749,0.4252855383812139,0.19393269922395936,0.5233270718604326,0.9772573078312923,0.16161530406615796,30,0
Dries Van Noten,Avant-garde,2003,Fall,22.207804679870605,4.838286011788222,2.4546582702084794,23.7609237353007,0.3091863956748197,0.2298760809777563,0.2558214443719014,0.724866539807574,0.25170283741477045,30,0
Dries Van Noten,Avant-garde,2003,Spring,37.07551676432292,1.9785006308649118,2.70446127614671,62.38217124938965,0.17644908806098,0.23045938129590496,0.6493343854773479,0.4496629829474333,0.34028605495494685,30,0
Dries Van Noten,Avant-garde,2004,Fall,25.462175623575845,3.313689481318407,2.5250666782521347,43.912302525838214,0.220150149991177,0.16446751485286262,0.4435119081365565,0.697007149482783,0.28599360166380383,30,0
Dries Van Noten,Avant-garde,2004,Spring,28.16045958655221,1.8969383016224266,2.8421643937056658,52.506791251046316,0.18410253551841843,0.17604616139114657,0.5479565942462733,0.44002949901669747,0.4438988915095549,28,0
Dries Van Noten,Avant-garde,2005,Fall,30.956154664357502,7.654770367905464,2.4201052243490286,44.63426144917806,0.29868312742356207,0.23538501452860805,0.46975817729930086,0.6243746169667755,0.23183312617602442,30,0
Dries Van Noten,Avant-garde,2005,Spring,34.93352851867676,3.568934760692982,2.7935664613088416,40.48596375783284,0.3707353276201834,0.27509076106282515,0.4645508577236284,0.487933855255844,0.42863356903615507,30,0
Dries Van Noten,Avant-garde,2006,Fall,34.00034075769885,6.927941432759519,2.58637628229333,48.47799761541958,0.2860415094496104,0.21606607947713347,0.5133503810533098,0.6017638381113846,0.2372720437881954,29,0
Dries Van Noten,Avant-garde,2006,Spring,26.16125857035319,2.6834629580424494,2.5528360151322387,29.51635348002116,0.3899775527148197,0.2508374146135105,0.3252820979858438,0.5095942238893305,0.3892420516442818,30,0
Dries Van Noten,Avant-garde,2007,Fall,25.377024269104005,4.520242782367016,2.2118929672728527,26.05972131093343,0.26634567639821516,0.2110286018003343,0.2784888949059571,0.4047797849460803,0.4349487865945531,30,0
Dries Van Noten,Avant-garde,2007,Spring,28.477923965454103,5.843086451841741,2.3066275867328514,62.67972348531087,0.14007218061561383,0.2107070211745438,0.6381981805379502,0.5119445608455878,0.2855502333714834,30,0
Dries Van Noten,Avant-garde,2008,Fall,31.770631921702417,3.994111637216899,2.445552840539469,35.644845535015236,0.3061634954785735,0.2845929542757791,0.37164300952813234,0.6304194307032381,0.20939849518226647,29,0
Dries Van Noten,Avant-garde,2008,Spring,28.09337584177653,5.339491365718722,2.540350752248435,35.00645526250204,0.19964447250229614,0.20403252427110588,0.36479739390670635,0.5050737496870742,0.30140746287886155,30,0
Dries Van Noten,Avant-garde,2009,Fall,28.490847225846917,2.8825291904842127,2.7031435249732905,43.04340665093784,0.23124361053353235,0.18970515000290156,0.4501149535614612,0.3774559836541335,0.321403745419121,29,0
Dries Van Noten,Avant-garde,2009,Spring,35.68274752298991,5.511177928272387,2.62225581424596,50.63530260721843,0.20252443914891527,0.20235522133764067,0.5410047139676288,0.49902601112470396,0.29524505473872026,30,0
Dries Van Noten,Avant-garde,2010,Fall,32.375246365865074,4.403067661617903,2.7479366119953075,43.573276901245116,0.22918939564414317,0.22240321069675728,0.4624956942265853,0.4511098018776337,0.31382441165126446,30,0
Dries Van Noten,Avant-garde,2010,Spring,28.78034782409668,4.943980765499821,2.805614466460757,50.35671412150065,0.16473992736494786,0.16207090879088415,0.524387724715254,0.3669399667685701,0.3028144913475546,30,0
Dries Van Noten,Avant-garde,2011,Fall,27.59220422108968,3.045754763846435,2.5779506282001217,37.66545473734538,0.23329147010911253,0.20612303021235706,0.3920120356293085,0.4562578835781547,0.2621765431515665,30,0
Dries Van Noten,Avant-garde,2011,Spring,29.187034543355306,5.8493914813383014,2.7962535065074956,60.81058807373047,0.1287487332751974,0.16941363312675142,0.6171987040603223,0.3150419044704343,0.30956188648102495,30,0
Dries Van Noten,Avant-garde,2012,Fall,30.30679372151693,3.7535483562242646,2.4998928515016514,47.87769006093343,0.1282346888473257,0.14054174972688788,0.4891861547966177,0.46220852541154117,0.33848992796363825,30,0
Dries Van Noten,Avant-garde,2012,Spring,29.50487378438314,3.495550208853458,2.3817053694877233,61.079258855183916,0.12265657718746609,0.1741449657278761,0.6213079832873618,0.4289053197760436,0.362791829236721,30,0
Dries Van Noten,Avant-garde,2013,Fall,37.7428865103886,2.3935060916034487,2.786477640224052,53.017222700447874,0.23470854019180964,0.2537874250287761,0.5603962205122707,0.5449191310201299,0.30722578009970525,29,0
Dries Van Noten,Avant-garde,2013,Spring,27.970333989461263,3.929097972422539,2.564365753591102,68.53888409932455,0.10931733013795064,0.15751300786992772,0.6961150412159971,0.5499904608084722,0.5330840007395794,30,0
Dries Van Noten,Avant-garde,2014,Fall,29.116989517211913,8.289449055104356,2.730777072226536,29.838919385274252,0.22803450223685548,0.25428753706661483,0.321840791063228,0.4019427118828443,0.3832657079682375,30,0
Dries Van Noten,Avant-garde,2014,Spring,31.74051793416341,2.6475022747717034,2.7536753608032396,67.263312403361,0.12311626654236263,0.14405579948449182,0.6848431441701949,0.2663003076944348,0.3790193484638507,30,0
Dries Van Noten,Avant-garde,2015,Fall,30.49306805928548,2.228678538168351,2.772816920760989,34.64580771128337,0.2712017189197242,0.19940935308290397,0.36906249139886343,0.29262157658867494,0.3830787411506598,30,0
Dries Van Noten,Avant-garde,2015,Spring,26.234664726257325,3.2777784843271176,2.670628752020362,30.777411778767902,0.24383053397759794,0.17822782645784602,0.318535956597918,0.5480056145792762,0.2700297283238317,30,0
Dries Van Noten,Avant-garde,2016,Fall,32.82630627950032,1.4479288142252764,2.573816886593802,35.93869794209798,0.28811074223803973,0.30829523603671494,0.3831785700304744,0.5899504073566854,0.48569474449315003,30,0
Dries Van Noten,Avant-garde,2016,Spring,28.199009768168132,4.640567085508824,2.8957646731288835,40.89878635406494,0.21024733823488154,0.18587100780488308,0.42736027107592667,0.4108807101301959,0.35988493906175717,30,0
Dries Van Noten,Avant-garde,2017,Fall,32.75059954325358,3.8657463149786526,2.6670191411329727,50.84624303181966,0.1952141759290049,0.20535057861640624,0.5320026248762695,0.5131196006995734,0.4276811399961253,30,0
Dries Van Noten,Avant-garde,2017,Spring,28.33651842389788,5.882832910503079,2.457627368017267,55.92624773297991,0.17913766868725148,0.18458972867040635,0.5789288599596226,0.5823209151756636,0.24135517144937155,28,0
Dries Van Noten,Avant-garde,2018,Fall,29.653096516927082,7.922912315946897,2.7021708994438094,41.93025506337484,0.23028568860956777,0.2170187801794554,0.45132026953178767,0.5537239019243838,0.48449671393762234,30,0
Dries Van Noten,Avant-garde,2019,Fall,30.807895469665528,3.407766824666392,2.4353385990347607,42.65596135457357,0.1267822271256397,0.13922675650248167,0.44011477987704173,0.46920718788143023,0.4588044228250781,30,0
Dries Van Noten,Avant-garde,2019,Spring,34.71435254414876,2.817106296996149,2.65959858496585,64.37094001770019,0.20001031876721725,0.25299658140583686,0.6830415767204948,0.4024833983503631,0.4588883559521753,30,0
Dries Van Noten,Avant-garde,2020,Fall,31.187419233650996,3.9750301638662346,2.7984149173755983,52.72286645297346,0.1544741464362576,0.21058906233482805,0.5393601184226251,0.6167212301333763,0.5402650609913485,29,0
Dries Van Noten,Avant-garde,2020,Spring,30.352704175313313,4.210063544703935,2.5087445542476137,56.002275721232095,0.14005668141885344,0.17635752061804422,0.5776967430348818,0.5626807513066476,0.5421341755890805,30,0
Dries Van Noten,Avant-garde,2021,Fall,32.823245410261485,10.597548545014702,1.758732806611848,52.554056956850246,0.12204325249380076,0.12478431287543797,0.5433860784557423,0.4194795264373922,0.24334974633782414,29,0
Dries Van Noten,Avant-garde,2021,Spring,33.62566534678141,4.553113344828652,2.230683388630352,49.871815554300944,0.39885602985098956,0.23366895863423157,0.561530467850839,0.5487125294331997,0.402859112734063,30,0
Dries Van Noten,Avant-garde,2022,Fall,29.963654200236004,3.7345760194496282,2.2743051033162236,37.34238828023275,0.21338107826057817,0.17429018327414372,0.4010462837427234,0.7011863245399517,0.20083754367278886,30,0
Dries Van Noten,Avant-garde,2022,Spring,30.58663927275559,8.718738907954148,2.3996554813666777,41.59372513869713,0.3443412822009032,0.2464049184359073,0.47352374222662685,0.6112996816890401,0.4484307586984152,29,0
Dries Van Noten,Avant-garde,2023,Fall,27.15055597239527,5.012878311136468,2.059863852438657,26.764188108773066,0.21124009413606132,0.23933113759461536,0.284701561475847,0.76524046822496,0.18087448712827997,29,0
Dries Van Noten,Avant-garde,2023,Spring,27.808670234680175,3.2001242923955884,2.467885138873792,57.142219161987306,0.16972132649937022,0.14293067854962976,0.5958993577299639,0.6310380935348899,0.25011252513056,30,0
Fendi,Luxury,2000,Fall,28.62424227396647,1.8525204127344217,1.8048506323043398,55.88450126647949,0.3792584154937416,0.2159380977745233,0.6327534743350931,0.9792431099319377,0.08212470830956263,30,0
Fendi,Luxury,2000,Spring,33.57451629638672,1.5052365755690404,2.4386645531022193,54.66040775693696,0.3119704688415573,0.23314985795477206,0.6096438217558738,0.8986984457989553,0.3898499698381357,29,0
Fendi,Luxury,2001,Fall,27.753799692789713,2.5688035519916173,1.5055993187422958,44.71524149576823,0.6653834884953995,0.26126273765868896,0.6455798848483091,0.9793860127678161,0.19168356988260313,30,0
Fendi,Luxury,2001,Spring,27.425969409942628,4.319995163656116,1.861107578535791,63.58225962320964,0.29381100047919895,0.24694430970013315,0.7156462836120278,0.964629876496193,0.5252154464415378,30,0
Fendi,Luxury,2002,Fall,24.616886965433757,3.126668081446833,2.611680923044495,40.5087033589681,0.21915915146147208,0.1670517012371818,0.4410120371607132,0.6678386814225761,0.7014998053760991,30,0
Fendi,Luxury,2002,Spring,22.77835839589437,1.7039393396511289,1.3344705344709524,44.41244729359945,0.3736412512512256,0.17840362122360126,0.5183103398721666,0.9940753281301852,0.05637789285812108,30,0
Fendi,Luxury,2003,Fall,26.494291178385417,3.2804130190500707,2.2674040455130546,37.79556713104248,0.3616626209110642,0.1868105706183377,0.46456759328848374,0.5977110239692707,0.5891342384426751,30,0
Fendi,Luxury,2003,Spring,30.554886309305825,2.0448411234011523,2.1815694746156145,57.194570032755536,0.2198964607634271,0.20748295890260618,0.5850891611119733,0.744173545580315,0.2048287471880515,30,0
Fendi,Luxury,2004,Fall,20.1973019917806,3.1055346537522968,2.2330147527298023,34.75967388153076,0.3221761641660084,0.1418753109436119,0.4064285066251643,0.6069647488933229,0.5780383742411724,30,0
Fendi,Luxury,2004,Spring,26.757722854614258,2.9095915736841294,2.7201691336053586,37.85029436747233,0.28707366252907857,0.1602756496982506,0.4295385722663253,0.5394088530329252,0.5520731181142438,30,0
Fendi,Luxury,2005,Fall,34.70679874420166,3.246079510247805,2.4494152119121466,60.865242385864256,0.3270922117092336,0.24211736368409398,0.6660627527760031,0.732264476699824,0.20952357013432513,30,0
Fendi,Luxury,2005,Spring,28.381098810831705,3.9081128668566407,2.5127288267224843,50.8457036336263,0.2581316082121804,0.19076255761866737,0.5551234109480244,0.2714796835969166,0.38759466404376236,30,0
Fendi,Luxury,2006,Fall,28.670270347595213,1.879678747207649,2.24264817319948,27.468200492858887,0.3958102312450607,0.23872627945944924,0.3190193539090454,0.8064885499094882,0.16030335108492935,30,0
Fendi,Luxury,2006,Spring,34.240583483378096,4.940268421895062,2.6419235184461574,66.53211275736491,0.21619403270787246,0.24862068225812273,0.7113892887586106,0.6507251761430368,0.45011566655904883,30,0
Fendi,Luxury,2007,Fall,35.216132100423174,3.005571462268235,2.5984653287672037,47.58865509033203,0.2199358518745129,0.19525707153998553,0.5023074574930593,0.42582358831936873,0.3406750270207309,30,0
Fendi,Luxury,2007,Spring,35.13009344736735,2.427959574153732,2.5463677036325367,44.094948069254556,0.3373473177026957,0.3057014217569086,0.48007242734140404,0.23963171513038853,0.33559456130665616,30,0
Fendi,Luxury,2008,Fall,21.219977060953777,2.447712614621609,2.490268007399748,33.95006510416667,0.260982875917231,0.19465857012700785,0.36535556425244237,0.4910112943715029,0.265810377687133,30,0
Fendi,Luxury,2008,Resort,24.153515585537615,7.152026305875493,1.7942635132897513,89.60637401712351,0.08519239653325796,0.18088165295795935,0.9136259654173948,0.8265564039577089,0.12800613220934165,29,0
Fendi,Luxury,2008,Spring,24.234051736195884,4.4914460383818655,2.4258889409599558,69.43119990030924,0.1771616682205349,0.14047800247831557,0.7376198794973082,0.558752077736838,0.4225056037841675,30,0
Fendi,Luxury,2009,Fall,33.2861914952596,1.8445656784386335,2.543536746444452,41.958703231811526,0.12632394978956624,0.16656272347327478,0.43610667537435266,0.20780354583878355,0.3593283668930952,30,0
Fendi,Luxury,2009,Resort,28.160819053649902,3.87670724072541,2.203293669905764,77.97893948025174,0.09565549204664094,0.1824532826376518,0.7952213569293833,0.38630632881117344,0.35468709944954346,18,0
Fendi,Luxury,2009,Spring,24.07711582183838,5.1101618663022395,2.3405654621958965,48.5538672765096,0.21421203934426106,0.16833517362584155,0.5270844531305134,0.5076822301662889,0.41344831729693754,30,0
Fendi,Luxury,2010,Fall,33.62784379323323,2.525605728446004,2.364469554168233,41.50670617421468,0.23397932842162744,0.18354888267269398,0.4631095505780541,0.4187363203140396,0.450284791461875,30,0
Fendi,Luxury,2010,Spring,34.45512587229411,4.8721204198548955,2.461771711576048,69.83245112101237,0.12596681245795135,0.16544099511139373,0.7218496787176157,0.31600294563571046,0.357706546225316,30,0
Fendi,Luxury,2011,Fall,35.77116466390675,2.892136778662751,2.8646278965064456,60.61349053218447,0.2202433707375593,0.2526562641025569,0.6452351665189169,0.42875609029013456,0.3522381404316288,29,0
Fendi,Luxury,2011,Spring,30.11381041208903,4.167430303968312,2.573097390160859,69.45661659240723,0.191332704564246,0.23447903906439335,0.7296062841429065,0.5880280446471279,0.23978996779905215,30,0
Fendi,Luxury,2012,Fall,33.55131587982178,3.4479653852839016,2.350078844086556,38.7806955019633,0.34115067845253894,0.22952631959079606,0.43758353656747684,0.6875601079322257,0.5223091575759152,30,0
Fendi,Luxury,2012,Pre-Fall,32.324501037597656,3.914741554278866,2.207783747283386,61.18163795471192,0.16675878083991502,0.17961336415085585,0.6317265437036442,0.6832466100518693,0.5162769606703685,30,0
Fendi,Luxury,2012,Resort,19.047316773732504,5.057274818061,2.0765508857089734,80.73889821370443,0.145449831451786,0.15092376169133956,0.819583015357734,0.7673969047335345,0.2942965012527588,30,0
Fendi,Luxury,2012,Spring,28.09208450317383,5.200055512718931,2.928737204258568,74.40110295613607,0.13021096584300196,0.17559422276995992,0.765830334695739,0.2421023786356677,0.39274754861320055,30,0
Fendi,Luxury,2013,Fall,29.500582122802733,3.3858358629848104,2.34100413236449,31.005053838094074,0.28362947629783297,0.2079148857790612,0.3432766088209425,0.6072430894023458,0.5499027466287009,30,0
Fendi,Luxury,2013,Pre-Fall,33.98528512318929,3.217885299162384,2.092953582966233,32.817612648010254,0.539091812528794,0.31634715773615335,0.43356732885725796,0.7701888564955917,0.6865180438779295,30,0
Fendi,Luxury,2013,Resort,19.736476439016837,5.83689888551379,1.9969376285939202,83.8363528781467,0.12333878951395548,0.15367677575203492,0.8690059607591893,0.922327068455837,0.15133416686800338,27,0
Fendi,Luxury,2013,Spring,31.493122232371363,7.460832075807755,2.353819386735759,71.04752994405813,0.1825656228637772,0.21253407863474455,0.7457771530858852,0.49666551257989255,0.4567840121664513,29,0
Fendi,Luxury,2014,Fall,25.597065099080403,7.069440840391827,2.186826951251962,30.027878697713216,0.10229152428215986,0.1518639492038585,0.30897569388514384,0.5281163502939911,0.3034454601186017,30,0
Fendi,Luxury,2014,Pre-Fall,35.526939900716144,2.429763250000139,2.0997771313196076,56.215144602457684,0.23732642906432347,0.273376289078685,0.596539354069593,0.8333738757045066,0.2046515617718713,30,0
Fendi,Luxury,2014,Resort,24.19657103220622,4.821269217382215,1.6545920847783933,76.21008440653483,0.18378010394542166,0.17021798244426092,0.7998640596704558,0.8970053328387185,0.15270849282629786,30,0
