brand,tier,year,season,dispersion_mean,dispersion_std,lab_entropy_mean,mean_L,saturation_mean,saturation_std,value_mean,hue_conc_mean,hue_mean,n_images,ARI_raw,ARI,vix_annual_mean,gdp_growth_world,recession,ecb_rate,eu_gdp_growth,eu_recession,vix_z,gdp_z,ecb_z,eu_gdp_z,vix_z_lag1,gdp_z_lag1,recession_lag1,ecb_z_lag1,eu_gdp_z_lag1,eu_recession_lag1,cd_change
Lacoste,Fast Fashion,2019,Fall,27.54179553985596,9.433445940451112,2.0898877522475585,56.344587262471514,0.3932541180993741,0.2282018268005137,0.6307487771214296,0.7174207113450116,0.5628190445036317,30,-0.0893555957603264,-0.0504947514441047,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.6750739789910285,-0.008321364069827282,-0.6853749999215404,0.2767854385632256,-0.4749702695116736,0.2789881181832994,0.0,-0.6581609651048634,0.3390484991108342,0.0,0
Lacoste,Fast Fashion,2019,Spring,25.435377407073975,7.586537373481908,2.166627179507351,44.583209133148195,0.2427259506336413,0.1658834799927702,0.48270040972298,0.7505741049101469,0.6619847546988167,20,-0.4179388622059062,-0.2361768033254964,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.6750739789910285,-0.008321364069827282,-0.6853749999215404,0.2767854385632256,-0.4749702695116736,0.2789881181832994,0.0,-0.6581609651048634,0.3390484991108342,0.0,0
Lacoste,Fast Fashion,2020,Fall,32.00886758168539,8.873502239279565,2.1445089284536265,49.41071294148763,0.5427732174122084,0.2462319056862537,0.5806821064525284,0.6489481573050532,0.3531715491629127,30,1.2016774838432762,0.679066658851425,29.25,-2.89922310337025,1,-0.5,-5.57888055659984,0,1.5436759517160588,-2.7026733152599762,-0.7488744144937866,-2.4346021336735815,-0.6750739789910285,-0.008321364069827282,0.0,-0.6853749999215404,0.2767854385632256,0.0,0
Lacoste,Fast Fashion,2020,Spring,26.680596417394177,7.60633961470807,1.9628129731874828,55.06999614320952,0.3209960958226422,0.2061611896279614,0.5904792534985804,0.6881826565779245,0.4217569070870441,29,-0.4610298206853928,-0.2605274578020904,29.25,-2.89922310337025,1,-0.5,-5.57888055659984,0,1.5436759517160588,-2.7026733152599762,-0.7488744144937866,-2.4346021336735815,-0.6750739789910285,-0.008321364069827282,0.0,-0.6853749999215404,0.2767854385632256,0.0,0
Lacoste,Fast Fashion,2021,Fall,29.241217383022967,5.93217593279216,2.463622769634582,43.108733275841026,0.4407356825795281,0.2566515505390315,0.5067708043968626,0.6310610561837126,0.5329776034985091,29,1.488151464371678,0.84095279836959,19.66,6.4133496154197,0,-0.5,6.37775013900983,0,0.008480292590447795,1.7953216841607813,-0.7488744144937866,1.9145399748163467,1.5436759517160588,-2.7026733152599762,1.0,-0.7488744144937866,-2.4346021336735815,0.0,0
Lacoste,Fast Fashion,2021,Spring,29.221415655953543,5.768446524892976,2.046893496409841,50.015880652836394,0.4439567201684362,0.2459139966836168,0.5593986111299267,0.7113711154284731,0.2357883414790017,28,0.6439471952666102,0.3638938702320513,19.66,6.4133496154197,0,-0.5,6.37775013900983,0,0.008480292590447795,1.7953216841607813,-0.7488744144937866,1.9145399748163467,1.5436759517160588,-2.7026733152599762,1.0,-0.7488744144937866,-2.4346021336735815,0.0,0
Lacoste,Fast Fashion,2022,Spring,28.176792081197103,5.852039926534639,2.1621306146367383,52.99950612386068,0.3631397500701558,0.1903880794826773,0.5954217128075038,0.713994998857054,0.4017850499954074,30,-0.2135792405510924,-0.120693400043743,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.9657764387396818,0.3413420732757172,-0.22273640803803263,0.8901674088193193,0.008480292590447795,1.7953216841607813,0.0,-0.7488744144937866,1.9145399748163467,0.0,0
Tommy Hilfiger,Fast Fashion,2000,Fall,23.04793259302775,6.70506849160232,2.2573171647965604,33.191470336914065,0.3011700171665909,0.2135656255618684,0.3750577921965469,0.7725864099951062,0.6187113481657269,30,0.717034179637338,0.4051952468072567,23.32,4.55506182477734,0,3.02,3.93357955857741,0,0.594383953945999,0.8977642161875192,2.444239003996306,1.025489751362165,,,,,,,0
Tommy Hilfiger,Fast Fashion,2000,Spring,29.889089171091715,8.319338679379479,2.203280360646661,40.67963498433431,0.4111872985397465,0.2177364938864645,0.5171145189682643,0.6409185576174768,0.5933505348177432,30,0.9261591593785468,0.5233715488388555,23.32,4.55506182477734,0,3.02,3.93357955857741,0,0.594383953945999,0.8977642161875192,2.444239003996306,1.025489751362165,,,,,,,0
Tommy Hilfiger,Fast Fashion,2003,Fall,22.90898663422157,7.806839578119602,2.060910682995595,35.48471299533186,0.1590782638079775,0.1944088541290816,0.3636949349122828,0.55182348049618,0.3989763285915752,29,0.1672586083751852,0.0945176604210129,21.98,3.09383471039327,0,1.26,0.936970953534527,0,0.37987277738413056,0.19198800890421192,0.8476822947512597,-0.06450600067195171,,,,,,,0
